Timestamp,Gesture,Control,Name,Score,Hand_position_x,Hand_position_y,Hand_position_z,Hand_pitch,Hand_yaw,Hand_roll,Hand_sphere_x,Hand_sphere_y,Hand_sphere_z,Hand_sphere_r,finger0_direction_x,finger0_direction_y,finger0_direction_z,finger0_tip_x,finger0_tip_y,finger0_tip_z,finger1_direction_x,finger1_direction_y,finger1_direction_z,finger1_tip_x,finger1_tip_y,finger1_tip_z,finger2_direction_x,finger2_direction_y,finger2_direction_z,finger2_tip_x,finger2_tip_y,finger2_tip_z,finger3_direction_x,finger3_direction_y,finger3_direction_z,finger3_tip_x,finger3_tip_y,finger3_tip_z,finger4_direction_x,finger4_direction_y,finger4_direction_z,finger4_tip_x,finger4_tip_y,finger4_tip_z
3/4/2014 12:54:52,10R,Yes,4,,3.89018,176.363,9.39648,0.635862180543818,-0.535864863662559,-0.152040391144234,-0.601514,225.136,-16.6846,59.9014,-0.281819,0.71039,-0.644921,-25.1981,234.675,-82.0651,-0.454898,0.669358,-0.587391,-57.3536,240.897,-38.8609,,,,,,,,,,,,,,,,,,
3/4/2014 12:55:12,5R,Yes,4,,7.61854,267.56,55.0363,0.7174267094458,-0.341622375416165,-0.082542743163634,-19.7416,324.245,38.1798,74.436,0.0806875,0.329907,-0.940559,26.6119,322.1,-29.5697,-0.368311,0.754483,-0.543233,-85.5884,342.317,-13.354,0.642849,0.367893,-0.671863,-6.87863,271.668,-9.95678,,,,,,,,,,,,
3/4/2014 12:55:50,10R,Yes,4,,5.23032,177.836,-6.79449,0.384424668851906,-0.443488535286782,-0.055254709054656,-4.3041,222.415,-36.7179,59.3837,-0.255727,0.342393,-0.904085,-17.3775,203.643,-107.384,-0.476036,0.594726,-0.647835,-57.4254,222.355,-69.431,,,,,,,,,,,,,,,,,,
3/4/2014 12:56:26,5R,Yes,4,,4.97779,258.991,41.949,0.679767546256783,-0.318513086372831,-0.051465329565954,-17.7482,300.937,21.3792,69.887,0.0287573,0.351238,-0.935845,26.4608,313.143,-35.4323,-0.299239,0.674587,-0.674825,-76.1655,322.648,-25.5074,,,,,,,,,,,,,,,,,,
3/4/2014 16:16:54,1R,Yes,5,,15.6702,110.444,36.5134,0.741884367555672,-0.994649491771003,-0.505883379297212,37.6294,171.764,20.411,97.3956,-0.340739,0.0536737,-0.938625,-5.54087,105.488,-48.3418,-0.579221,0.145672,-0.802049,-43.4902,133.579,-38.1584,-0.589399,0.615219,-0.52356,-59.6485,167.32,10.0015,-0.992482,0.0326845,0.117944,-33.7869,128.926,93.4636,,,,,,
3/4/2014 16:17:03,9R,Yes,5,,14.3547,117.503,43.9706,0.106731155017009,-0.384992087937914,-3.09327415953222,4.42121,147.422,28.3093,69.5701,0.229954,0.0489499,-0.97197,45.9408,139.692,-40.0536,-0.672096,0.343142,-0.656156,-73.8258,122.81,17.061,,,,,,,,,,,,,,,,,,
3/4/2014 16:17:36,1R,Yes,5,,14.2222,114.687,18.5515,0.557768191290818,-0.863335783794067,-0.338395846758766,36.1688,206.903,9.84587,115.811,-0.174122,0.173326,-0.96935,6.51257,122.583,-72.1066,-0.591544,0.197059,-0.78182,-36.7555,139.791,-67.8616,-0.437032,0.346399,-0.830067,-54.2513,157.36,-54.695,-0.51806,0.596815,-0.61272,-68.4449,160.506,-21.6686,-0.797849,0.15267,0.583205,-51.9825,123.469,63.9898
3/4/2014 16:17:44,9R,Yes,5,,4.24056,88.3705,23.8288,0.030079782266159,-0.397439834739573,0.0865038956511,8.48274,110.983,18.2838,68.3437,0.103117,-0.0662431,-0.992461,40.2335,105.383,-52.3501,-0.790767,0.0447316,-0.61048,-73.6006,90.3315,14.0823,,,,,,,,,,,,,,,,,,
3/4/2014 16:18:25,4R,Yes,5,,43.5644,135.909,18.6927,1.11733723052389,-1.39944185316435,-0.256172262183385,26.6136,72.9935,-0.603976,96.3151,-0.527019,-0.506082,-0.682738,-28.5464,146.916,-44.2653,-0.693284,-0.124057,-0.709906,-48.6204,155.472,-10.5664,-0.998967,-0.0138766,0.0432718,-23.9533,124.844,49.3853,,,,,,,,,,,,
3/4/2014 16:19:12,4R,Yes,5,,43.1123,133.274,25.7193,0.795103397731123,-1.27130022811506,-0.140963197072665,33.9954,104.483,7.33429,76.6361,-0.417634,-0.544567,-0.727344,-19.4451,141.876,-51.6569,-0.671283,-0.0997843,-0.734454,-51.3722,154.724,-14.349,-0.646025,-0.217579,-0.731649,-24.7793,119.764,45.2722,,,,,,,,,,,,
3/4/2014 16:20:04,6R,Yes,5,,21.455,69.8545,14.4177,0.370669361881455,-0.438095566097205,3.13880145489902,17.0911,124.952,35.9828,92.786,-0.0355272,-0.633172,-0.773196,-13.3255,80.9298,-42.9433,0.838206,-0.117798,-0.53248,32.1966,89.3715,-38.9581,-0.623452,0.169963,-0.763165,-57.2896,90.189,-35.6592,,,,,,,,,,,,
3/4/2014 16:20:16,2R,Yes,5,,39.3737,126.58,35.1513,0.497436303398747,-0.714098050084241,-0.303430017332884,38.4635,180.977,28.178,73.2405,-0.251583,0.210496,-0.944668,-1.94327,176.912,-38.1997,-0.403193,0.416456,-0.814862,-34.7852,170.75,-9.06518,,,,,,,,,,,,,,,,,,
3/4/2014 16:20:56,6R,Yes,5,,57.3054,94.1911,21.4475,0.65255788348542,-1.1933531485337,-0.379192254909845,70.5252,153.087,-2.68751,89.3063,-0.49344,-0.123688,-0.86094,-10.864,113.876,-41.2462,-0.983226,0.0355235,-0.178896,1.01672,122.286,54.2015,,,,,,,,,,,,,,,,,,
