Timestamp,Gesture,Control,Name,Score,Hand_position_x,Hand_position_y,Hand_position_z,Hand_pitch,Hand_yaw,Hand_roll,Hand_sphere_x,Hand_sphere_y,Hand_sphere_z,Hand_sphere_r,finger0_direction_x,finger0_direction_y,finger0_direction_z,finger0_tip_x,finger0_tip_y,finger0_tip_z,finger1_direction_x,finger1_direction_y,finger1_direction_z,finger1_tip_x,finger1_tip_y,finger1_tip_z,finger2_direction_x,finger2_direction_y,finger2_direction_z,finger2_tip_x,finger2_tip_y,finger2_tip_z,finger3_direction_x,finger3_direction_y,finger3_direction_z,finger3_tip_x,finger3_tip_y,finger3_tip_z,finger4_direction_x,finger4_direction_y,finger4_direction_z,finger4_tip_x,finger4_tip_y,finger4_tip_z
3/11/2014 11:27:44,10,Yes,7,1,-3.23873,120.526,55.9846,0.830060102300086,-0.441996882221158,-0.175346694690335,-9.41035,161.091,42.719,53.4742,-0.229637,0.621384,-0.749098,-13.963,170.446,-30.158,-0.71193,0.627818,-0.314644,-44.4845,169.135,18.5447,,,,,,,,,,,,,,,,,,
3/4/2014 12:54:52,10,Yes,4,0,3.89018,176.363,9.39648,0.635862180543818,-0.535864863662559,-0.152040391144234,-0.601514,225.136,-16.6846,59.9014,-0.281819,0.71039,-0.644921,-25.1981,234.675,-82.0651,-0.454898,0.669358,-0.587391,-57.3536,240.897,-38.8609,,,,,,,,,,,,,,,,,,
3/4/2014 12:55:50,10,Yes,4,0,5.23032,177.836,-6.79449,0.384424668851906,-0.443488535286782,-0.055254709054656,-4.3041,222.415,-36.7179,59.3837,-0.255727,0.342393,-0.904085,-17.3775,203.643,-107.384,-0.476036,0.594726,-0.647835,-57.4254,222.355,-69.431,,,,,,,,,,,,,,,,,,
3/4/2014 16:23:47,10,Yes,5,0,24.5163,146.315,48.7698,0.324369005700015,-0.551025232139092,-0.123241924232604,10.223,134.269,19.6295,60.2299,-0.490569,0.383501,-0.782476,-6.35948,172.204,-30.9017,-0.561981,0.029744,-0.826615,-36.0358,156.821,-25.4943,,,,,,,,,,,,,,,,,,
3/11/2014 11:29:07,10,Yes,7,0,-3.00993,149.02,33.3821,0.608427014402917,-0.412764118552965,0.14743238206717,-13.4759,180.953,13.7118,49.9099,-0.321381,0.545685,-0.773914,-23.321,192.11,-52.0776,-0.492274,0.688073,-0.533124,-43.2106,202.136,-3.53365,,,,,,,,,,,,,,,,,,
3/12/2014 12:57:37,10,Yes,8,0,-13.2159,128.359,39.1969,0.661054241881897,-0.079986389109271,0.111607140057295,-18.9302,183.405,36.5593,71.6537,0.0102764,0.187538,-0.982204,2.65834,180.91,-39.5169,0.0119286,0.213087,-0.97696,-44.1271,191.369,-35.6063,,,,,,,,,,,,,,,,,,
3/12/2014 12:58:30,10,Yes,8,0,-9.34462,112.857,39.2673,0.475911122475141,-0.178084838023283,3.11495461745923,-6.84534,161.669,24.4818,60.8825,-0.101299,0.65484,-0.748948,-12.3299,166.403,-52.2447,-0.549515,0.764868,-0.33617,-31.0368,159.017,-15.9719,,,,,,,,,,,,,,,,,,
3/29/2014 14:24:05,10,No,15,0,25.8041,112.259,41.8306,0.031879257024678,-0.660051515368641,0.230713045135636,15.6516,160.923,21.3207,69.8895,-0.461875,0.667554,-0.58399,-32.9264,137.9,-36.7285,-0.32973,0.068441,-0.941591,-18.686,111.718,9.23592,,,,,,,,,,,,,,,,,,
3/5/2014 13:18:33,9,Yes,6,delete,1.3101,124.966,8.40906,0.979694100578078,-0.111854872982405,-0.624074730733549,-19.8494,158.919,10.5204,88.7045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2014 14:07:28,9,No,15,delete,38.4007,94.4443,-30.3732,-0.247610485712411,-0.55161330019473,-0.869348768972112,31.9379,103.458,-38.9921,65.4879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/4/2014 12:47:11,9,Yes,4,1,67.8292,247.425,-2.67657,1.06487071968124,-1.17527587884463,-0.502017107106506,47.9991,250.642,-2.31439,76.15,-0.63042,0.542501,0.555215,-31.1596,284.255,41.4653,,,,,,,,,,,,,,,,,,,,,,,,
3/4/2014 12:48:13,9,Yes,4,1,28.8704,214.502,18.6017,0.926910029467708,-0.909441966084862,-0.718540038456933,12.9056,232.966,43.7988,93.1882,-0.0737621,0.570452,0.818012,-49.9435,309.092,36.0313,,,,,,,,,,,,,,,,,,,,,,,,
3/11/2014 11:20:02,9,Yes,7,1,4.17903,115.841,40.8716,0.46005525388583,-0.271465265017709,0.25872990452405,0.0197675,114.701,39.1129,62.3638,-0.274444,0.67328,-0.686567,-46.3397,160.123,-17.727,,,,,,,,,,,,,,,,,,,,,,,,
3/19/2014 11:17:54,9,Yes,11,1,7.70482,117.381,32.1153,0.703173432940923,-0.293333006310786,-0.380944753893904,11.2109,176.49,48.7102,83.7107,-0.986365,-0.0731323,0.147428,-62.4793,198.596,-4.80578,,,,,,,,,,,,,,,,,,,,,,,,
3/19/2014 12:05:55,9,Yes,12,1,8.20187,229.053,-16.2371,0.654740456101977,-0.751375341029604,-0.144090032813186,7.65348,273.74,36.0902,105.904,-0.9987,0.00698625,0.0504935,-85.0121,238.541,-25.1307,,,,,,,,,,,,,,,,,,,,,,,,
3/19/2014 12:06:32,9,Yes,12,1,31.5626,198.102,30.132,0.566381846462472,-0.658259171937141,-0.066835171129735,24.7503,282.904,59.4902,117.192,-0.998981,0.0220368,0.0393895,-68.2104,239.8,-13.4411,,,,,,,,,,,,,,,,,,,,,,,,
3/26/2014 12:13:58,9,Yes,14,1,35.2897,138.725,33.1668,0.420312588663711,-0.725227598754409,-0.197828615763698,25.0325,186.4,25.708,78.4192,-0.553955,0.769179,-0.318586,-63.6781,191.986,-25.0111,,,,,,,,,,,,,,,,,,,,,,,,
3/26/2014 12:14:27,9,Yes,14,1,30.7101,104.396,30.7271,0.54953393976094,-0.519040049373148,-0.139003459592663,23.0878,123.598,38.4287,70.2749,-0.414453,0.868515,-0.271865,-52.4764,175.177,-22.4782,,,,,,,,,,,,,,,,,,,,,,,,
3/25/2014 10:57:32,9,Yes,13,0,33.8614,118.511,22.2944,1.00777291830148,-0.033534438815896,-0.991998244610192,45.9559,146.755,33.4,76.9344,-0.539771,0.256916,-0.801649,22.4469,188.891,-41.322,,,,,,,,,,,,,,,,,,,,,,,,
3/12/2014 12:55:08,8,Yes,8,0,-24.222,171.876,64.2588,0.604515192350945,-0.16593165574778,0.17966014618008,-26.9128,198.012,40.8801,63.066,-0.552876,-0.104153,-0.826729,-81.4983,187.88,-6.19486,0.163906,0.104168,-0.980961,17.0346,211.74,-6.09344,,,,,,,,,,,,,,,,,,
3/12/2014 12:56:11,8,Yes,8,0,-4.16399,138.747,34.6001,0.62952724830704,-0.40432983571182,0.096538754366504,-16.9873,178.572,29.1476,73.7047,0.0516553,0.01849,-0.998494,30.9201,174.662,-34.2342,-0.722514,0.157469,-0.673184,-90.961,136.028,-4.75915,,,,,,,,,,,,,,,,,,
